user_id,follower_len,follows_len,tweets_len
2404041,10,9,
2418101,3,21,
2425151,12,21,
2444931,8,7,
2445431,5,16,
2448501,26,25,
2450021,2,9,
2456481,63,30,
2459371,3,10,
2462591,14,29,
2463721,14,19,
2467791,75,18,
2475171,24,87,
2482061,5,2,
2483701,34,205,
2520921,134,40,
2521001,16,67,
2521991,14,7,
2523231,53,1,
2525131,194,18,
2529971,77,39,
2530861,18,9,
2531571,7,3,
2532981,4,31,
2537471,14,34,
2542511,18,43,
2545051,2,10,
2549701,82,2,
2550461,10,19,
2552891,15,2,
2553151,6,61,
2557521,82,24,
2562661,71,87,
2566821,5,11,
2569261,7,5,
2570021,41,7,
2572271,24,15,
2576401,222,2,
2576581,5,29,
2584841,4,7,
2585151,46,5,
2585721,15,69,
2589521,177,59,
2589661,35,1,
2593511,45,16,
2597141,4,8,
2603691,1,6,
2605681,36,17,
2609891,155,11,
2622521,75,35,
2627491,25,64,
2630211,20,12,
2659631,98,3,
2660251,4,8,
2660661,8,29,
2660761,31,1,
2679541,3,59,
2681461,60,7,
2681811,5,6,
2694621,73,3,
2695901,16,2,
2703041,42,2,
2704951,42,15,
2706021,43,72,
2710231,18,5,
2712411,20,55,
2713351,16,427,
2713951,35,1,
2717511,14,25,
2717891,7,88,
2718241,35,6,
2726631,33,25,
2727051,65,5,
2729061,114,1,
2730791,52,15,
2733051,4,3,
2735591,169,15,
2735631,98,3,
2747151,4,3,
2747211,17,1,
2751391,1,7,
2752851,43,71,
2757281,78,28,
2760381,3,18,
2760821,26,48,
2768501,5,44,
2771331,55,40,
2776801,73,10,
2777901,12,22,
2779821,149,2,
2788841,41,4,
2800521,47,49,
2803191,108,20,
2804911,5,91,
2806761,137,1,
2811851,26,2,
2822851,4,6,
2824221,17,47,
2829401,38,17,
2836421,3,23,
2837841,11,47,
2840351,6,5,
2841151,136,38,
2841251,5,2,
2852911,8,23,
2857831,31,17,
2860701,20,19,
2869531,106,38,
2870951,24,2,
2873271,8,3,
2876321,10,13,
2883841,29,181,
2884771,4,38,
2886331,10,68,
2890961,57,5,
2891131,24,12,
2892261,4,3,
2895661,18,24,
2896251,4,3,
2897431,32,41,
2898611,96,21,
2904691,4,2,
2909661,29,5,
2911091,51,9,
2911651,25,7,
2916671,11,24,
2929781,14,34,
2931451,15,50,
2937071,17,73,
2952871,15,1,
2960721,92,4,
2976831,22,23,
2978841,9,44,
2989781,9,14,
2992751,16,1,
2996301,26,6,
2996801,48,3,
3000121,6,5,
3001341,6,4,
3004231,116,23,
3006981,93,11,
3007041,27,52,
3013511,12,44,
3020571,27,10,
3021291,17,42,
3025261,25,30,
3026061,14,27,
3028161,27,36,
3030301,44,591,
3034251,10,1,
3035491,22,2,
3037321,2,531,
3039101,27,13,
3040621,266,1,
3042321,26,1,
3047021,4,3,
3060631,14,1,
3062761,107,121,
3065101,78,8,
3075021,19,4,
3080761,4,10,
3083351,9,3,
3088721,16,48,
3094401,38,30,
3096071,209,3,
3097861,38,13,
3101811,10,226,
3103261,10,30,
3103641,1,3,
3107971,4,27,
3108351,9,1,
3128751,6,103,
3133251,25,111,
3133271,3,11,
3135241,1,58,
3149631,48,125,
3163591,48,178,
3181211,39,18,
3186671,2,6,
3191321,70,5,
3200541,5,11,
3202891,15,8,
3217101,38,5,
3221971,13,40,
3227431,44,4,
3228691,19,15,
3230521,30,14,
3233921,26,311,
3242491,54,43,
3245291,200,4,
3246931,71,39,
3253121,71,21,
3253671,156,17,
3266961,5,13,
3271771,4,4,
3272731,3,3,
3272851,23,9,
3274711,108,13,
3275481,3,22,
3276371,6,118,
3277381,30,36,
3279901,17,35,
3280551,17,4,
3283901,34,1,
3286871,227,16,
3287051,6,134,
3288371,52,1,
3291841,30,35,
3291881,6,12,
3292401,10,17,
3293171,14,23,
3293391,7,58,
3296721,139,4,
3298931,18,13,
3299561,49,34,
3301091,15,5,
3311981,46,3,
3321441,174,48,
3325171,85,3,
3332291,55,2,
3337441,40,80,
3338681,78,10,
3339331,19,26,
3339521,60,64,
3349531,5,17,
3359851,1158,18,
3360411,2,12,
3361871,16,5,
3365291,116,42,
3367771,7,14,
3371581,85,5,
3375371,6,34,
3375481,38,35,
3379461,15,228,
3380291,44,2,
3381691,20,283,
3388481,23,88,
3389831,26,4,
3415861,2,322,
3420011,33,261,
3427041,24,1,
3440421,41,1,
3440721,116,10,
3442781,82,1,
3443591,143,36,
3451281,4,12,
3452911,66,66,
3456961,31,1,
3460221,19,3,
3462421,69,33,
3466081,5,17,
3471161,15,59,
3473611,24,12,
3481091,2,3,
3489461,10,313,
3494241,6,26,
3496641,154,119,
3498911,5,154,
3505021,9,11,
3511681,3,103,
3518191,7,7,
3527151,9,32,
3530911,30,10,
3536451,39,37,
3543571,86,12,
3549531,13,11,
3550301,100,9,
3551171,83,141,
3551781,45,4,
3552991,47,5,
3554381,4,18,
3554721,115,8,
3558801,29,166,
3560661,17,17,
3562341,14,7,
3564041,57,11,
3583951,48,89,
3587691,3,22,
3593341,12,11,
3594701,24,196,
3603511,8,35,
3604981,22,47,
3609021,4,9,
3610261,18,4,
3611041,35,28,
3611941,23,97,
3614821,14,11,
3626301,28,27,
3627601,58,34,
3630281,17,1,
3638731,37,16,
3640341,1,11,
3646911,12,3,
3656321,10,11,
3657081,13,23,
3661961,25,19,
3666421,9,1,
3669121,1,71,
3678391,6,11,
3679651,30,2,
3686561,5,2,
3704581,13,1,
3705681,26,65,
3713811,61,3,
3714971,38,50,
3716111,11,7,
3720411,40,11,
3721461,129,260,
3725021,1,8,
3725701,40,62,
3733331,44,27,
3745781,6,8,
3748711,15,17,
3749371,27,20,
3752691,11,60,
3756461,6,16,
3775301,87,11,
3778181,12,62,
3779381,88,16,
3806441,11,3,
3819701,5,22,
3820911,125,2,
3823591,25,52,
3824401,63,327,
3828311,97,27,
3829151,396,3,
3886711,12,6,
3888351,4,98,
3899951,12,63,
3903131,10,14,
3905391,11,13,
3936151,49,15,
3940871,87,10,
3943871,69,70,
3952791,16,2,
3954801,152,243,
3956091,11,13,
3962191,32,26,
3983631,6,17,
3984651,3,43,
3985381,7,4,
3989821,4,249,
3991341,48,2,
4003351,44,14,
4011381,21,50,
4028131,12,1,
4034721,36,7,
4044361,43,56,
4047941,10,63,
4048421,39,12,
4050431,3,2,
4050671,49,86,
4052871,35,1,
4058321,31,13,
4058841,8,7,
4065921,43,6,
4068821,147,7,
4070181,2,26,
4071981,79,10,
4072401,17,32,
4075231,129,14,
4077891,35,38,
4080761,7,18,
4081171,7,60,
4085561,22,250,
4087691,30,72,
4098961,1,49,
4099171,10,125,
4103571,31,5,
4113261,157,3,
4114811,31,3,
4119021,63,5,
4119741,130,57,
4126501,19,2,
4143281,5,6,
4155261,9,37,
4159571,29,10,
4170491,18,34,
4171231,39,40,
4173851,3,156,
4191161,38,11,
4192041,34,34,
4197051,99,23,
4202701,21,5,
4207961,14,5,
4208501,8,8,
4208931,39,4,
4209511,1,97,
4212771,5,5,
4213251,16,42,
4215051,6,16,
4219131,34,45,
4230121,212,77,
4239051,6,73,
4250951,35,52,
4255361,4,29,
4257571,128,69,
4258041,8,7,
4258591,116,38,
4265731,20,6,
4267411,30,1905,
4268951,26,4,
4270151,18,11,
4278201,117,7,
4278541,18,48,
4282171,105,7,
4291741,98,40,
4293681,3,8,
4296011,50,39,
4296301,25,9,
4298461,5,15,
4310571,37,23,
4330991,34,13,
4332521,6,21,
4337781,2,3,
4339911,22,19,
4350581,1,33,
4356351,20,19,
4366031,10,1,
4376851,5,18,
4377741,26,174,
4379101,18,145,
4385471,16,487,
4386701,11,4,
4387041,116,57,
4393381,11,14,
4398351,44,18,
4400681,24,151,
4404141,28,3,
4405241,7,8,
4411201,17,3,
4412101,8,1,
4413741,12,7,
4432431,17,1,
4449041,42,2,
4449701,4,165,
4461451,74,4,
4462381,2,1,
4465521,14,5,
4467271,12,41,
4480851,10,2,
4482541,22,5,
4503491,31,57,
4517721,26,40,
4519121,47,54,
4523471,3,7,
4532891,48,61,
4534871,5,110,
4535041,2,35,
4535981,6,30,
4537841,11,2,
4542801,13,120,
4548601,57,20,
4556941,3,14,
4564211,22,1,
4565771,2,43,
4566851,9,1,
4578051,9,54,
4580541,17,2,
4582231,2,7,
4583971,11,8,
4603931,31,1,
4620451,114,8,
4622401,39,26,
4628121,3,6,
4641021,80,6,
4664501,39,42,
4700301,8,28,
4708351,45,3,
4733771,32,40,
4745201,4,18,
4751331,22,9,
4777911,97,38,
4781951,34,22,
4791391,3,2,
4804281,6,38,
4805211,7,1,
4812381,31,5,
4815301,1,9,
4826261,4,9,
4829901,14,23,
4838281,63,6,
4841921,7,4,
4845341,3,1,
4863241,21,11,
4887471,37,51,
4893411,182,7,
4898091,12,7,
4898501,23,14,
4909081,5,91,
4921131,6,31,
4921861,49,16,
4923341,42,1,
4923811,27,12,
4925691,2,119,
4934171,38,6,
4952751,8,36,
4958131,10,3,
4959351,11,24,
4964241,3,36,
4970411,2,27,
4981271,21,16,
4997041,34,2,
4997601,3,2,
5014951,40,1,
5025531,22,1,
5033381,29,35,
5036571,19,4,
5042921,42,119,
5045231,11,8,
5047361,28,27,
5053141,14,107,
5062341,3,24,
5066391,3,65,
5076491,27,67,
5079311,5,786,
5082531,13,1,
5107561,11,56,
5110861,103,57,
5120511,17,8,
5120691,16,4,
5127201,40,4,
5131231,143,6,
5135471,9,1,
5143221,4,65,
5145231,7,66,
5152401,40,2,
5158891,21,46,
5159881,2,43,
5160191,49,98,
5161281,58,12,
5162861,106,17,
5169141,12,1,
5176041,13,22,
5190551,3,5,
5191441,20,5,
5191991,6,1,
5193261,38,59,
5197181,31,1,
5202671,33,3,
5225991,12,36,
5243491,13,23,
5244591,4,15,
5244631,34,11,
5248441,33,21,
5252591,13,33,
5252871,21,4,
5259111,27,47,
5264791,4,16,
5265131,47,38,
5280241,1,28,
5281191,43,25,
5284762,18,7,
5306652,19,1,
5309462,58,12,
5336752,34,48,
5338202,33,208,
5340042,10,4,
5341442,1,84,
5346312,1,10,
5348192,5,116,
5357362,16,38,
5357812,19,27,
5378272,56,5,
5379992,51,25,
5380022,8,49,
5380152,16,4,
5380672,120,2,
5382252,8,3,
5384472,9,13,
5385852,17,2,
5386032,12,182,
5387212,57,16,
5387302,37,15,
5388222,29,249,
5388602,30,1,
5388852,15,11,
5391852,12,3,
5391882,106,8,
5392522,63,22,
5394052,8,15,
5401942,54,18,
5402612,2,20,
5405152,33,24,
5405752,4,4,
5408712,4,34,
5408852,54,14,
5409802,7,133,
5410072,190,17,
5413042,140,2,
5413762,17,28,
5415222,5,5,
5416602,2,16,
5421022,13,3,
5421982,25,8,
5423502,303,15,
5424862,13,3,
5433512,5,34,
5435752,16,287,
5436192,49,6,
5437442,2,32,
5438512,48,8,
5439702,23,64,
5439912,8,6,
5442012,1069,38,
5443002,125,21,
5444392,43,33,
5444722,3,19,
5445442,61,16,
5446522,25,2,
5447732,7,143,
5450132,2,14,
5452672,60,107,
5459482,2,89,
5463692,6,20,
5465672,43,27,
5466962,5,13,
5467502,37,2,
5469072,47,34,
5469512,2,37,
5471892,185,7,
5473642,21,3,
5474812,24,24,
5478262,22,3,
5478442,13,8,
5478542,36,10,
5484362,10,7,
5484572,10,10,
5484772,8,17,
5485192,59,18,
5487152,25,2,
5489202,11,4,
5490392,6,2,
5493662,39,11,
5496642,26,72,
5497452,19,18,
5500442,8,41,
5504482,46,7,
5506012,96,12,
5506532,16,9,
5506742,11,9,
5510372,4,17,
5511322,9,38,
5515372,15,4,
5515802,39,51,
5516192,33,6,
5516372,57,16,
5516732,2,24,
5518952,30,7,
5520332,28,12,
5520952,2,25,
5521182,7,1,
5530472,23,38,
5533842,4,363,
5533902,14,13,
5537492,28,31,
5537642,72,6,
5538252,120,12,
5538482,20,6,
5538692,4,13,
5539522,213,13,
5541152,31,81,
5541312,37,4,
5541662,17,14,
5548212,48,1,
5553152,68,7,
5558952,4,8,
5559602,6,4,
5567802,22,4,
5569522,31,10,
5570042,3,24,
5576542,86,587,
5603482,10,20,
5603992,15,3,
5606492,40,105,
5609462,62,60,
5611152,43,1,
5612432,17,1,
5620922,8,46,
5623612,203,47,
5625972,4,16,
5627062,13,18,
5627542,37,1,
5629992,28,73,
5631612,3,23,
5632262,29,5,
5632382,4,4,
5634142,10,8,
5634392,2,5,
5637652,17,31,
5640632,25,2,
5642502,12,1,
5644962,7,3,
5645142,7,13,
5645502,13,56,
5647742,65,8,
5649672,1,3,
5650042,13,14,
5650332,195,14,
5653212,34,188,
5654712,43,22,
5654722,17,12,
5655872,20,8,
5657162,38,1,
5658692,17,11,
5658712,36,29,
5659342,2,22,
5659662,73,27,
5660222,60,1,
5660312,7,44,
5665212,11,10,
5667002,24,5,
5667142,29,4,
5668172,42,4,
5668942,54,182,
5669692,6,31,
5671112,4,33,
5672982,2,5,
5674602,16,25,
5676102,147,5,
5678622,14,12,
5680622,29,29,
5687132,6,32,
5688732,5,11,
5690262,24,10,
5691392,66,22,
5691532,3,14,
5692692,19,15,
5695632,62,4,
5695942,43,29,
5697472,7,5,
5698342,42,12,
5698942,15,15,
5701302,6,155,
5703092,12,23,
5704082,73,86,
5704862,17,38,
5706192,1,73,
5708702,51,3,
5709442,16,1,
5714522,13,1,
5717752,27,2,
5720842,12,4,
5721662,9,8,
5722742,20,18,
5723612,1,19,
5723862,21,16,
5725652,9,37,
5729562,11,64,
5730592,12,403,
5736262,3,8,
5736632,109,9,
5737112,6,4,
5741722,44,20,
5743852,24,14,
5744702,24,18,
5745122,47,17,
5745952,1,36,
5746402,12,43,
5746452,58,16,
5747502,65,3,
5747872,61,14,
5748622,1,21,
5748732,45,21,
5749162,42,24,
5750612,80,10,
5751832,21,1,
5754492,61,22,
5756132,17,19,
5758642,26,2,
5759752,28,11,
5761942,6,15,
5763262,119,6,
5765422,4,51,
5765442,3,55,
5768632,20,6,
5768872,237,18,
5771142,49,2,
5773532,105,2,
5774432,131,4,
5774552,19,2,
5781742,40,62,
5783652,13,16,
5784702,12,1,
5790132,75,19,
5795372,1,24,
5796562,22,62,
5796972,15,5,
5800082,1,41,
5800582,18,135,
5802762,44,8,
5803052,37,3,
5803082,55,7,
5805352,9,16,
5807992,5,83,
5813712,4,28,
5813742,1,13,
5815272,5,26,
5817632,22,8,
5817672,16,5,
5818852,3,13,
5819322,8,135,
5820642,1,303,
5827292,3,24,
5838002,46,1,
5838402,44,23,
5838682,46,484,
5838952,16,14,
5842822,23,5,
5843542,33,3,
5844902,28,67,
5845242,50,28,
5845642,22,103,
5848302,7,121,
5848412,96,10,
5849202,17,1,
5854642,14,3,
5854772,1,10,
5854862,24,42,
5854882,40,114,
5864462,8,8,
5865222,1,3,
5867322,16,7,
5867722,4,16,
5868362,69,36,
5868402,94,3,
5868662,18,1,
5870022,68,2,
5870082,35,43,
5871202,58,9,
5876692,21,6,
5877292,66,894,
5878592,8,116,
5878842,17,78,
5879952,33,3,
5885472,11,51,
5885732,11,2,
5888852,2,7,
5893402,1,4,
5894902,22,4,
5898772,11,85,
5899172,10,2,
5899432,3,5,
5899802,9,1,
5904212,8,37,
5905672,52,4,
5906322,150,16,
5906772,33,17,
5908232,22,3,
5908252,2,42,
5909212,36,50,
5913782,4,29,
5915332,21,3,
5917812,2,19,
5920532,1,29,
5920812,2,18,
5921162,3,6,
5921472,5,48,
5924082,5,68,
5926092,27,35,
5929062,3,14,
5931412,20,57,
5931872,7,50,
5935732,3,15,
5936272,25,1,
5938412,24,5,
5940892,3,9,
5940932,5,49,
5940972,3,6,
5941002,4,9,
5943162,49,10,
5943422,1,3,
5943942,23,2,
5945202,7,2,
5947722,55,8,
5959342,17,30,
5960932,17,13,
5963542,19,43,
5963912,10,3,
5964162,8,1,
5965332,38,38,
5967812,5,56,
5969122,71,21,
5971232,39,11,
5971382,11,28,
5971922,4,9,
5973352,33,4,
5973812,7,28,
5974052,2,51,
5974992,38,15,
5976542,5,228,
5976992,109,6,
5979722,4,8,
5980142,11,48,
5980442,50,45,
5984072,96,25,
5988062,36,11,
5992502,14,129,
5994452,18,36,
5995932,88,4,
5996402,52,2,
6001592,104,23,
6002562,2,43,
6003302,36,4,
6008962,27,163,
6009212,3,8,
6013342,11,48,
6015962,45,26,
6015992,13,52,
6016062,84,103,
6016612,5,5,
6016702,6,44,
6017512,7,93,
6017542,49,3,
6018292,108,14,
6022072,1,19,
6022652,19,7,
6022982,6,29,
6023362,38,8,
6025712,17,3,
6026342,5,11,
6033232,20,1,
6035982,2,122,
6037682,35,6,
6039902,3,77,
6044352,24,10,
6044652,35,37,
6045332,4,7,
6046132,18,7,
6053582,2,46,
6053842,43,11,
6054912,102,6,
6066602,10,248,
6068142,8,29,
6068612,62,58,
6070762,8,29,
6073782,8,26,
6074252,13,21,
6074952,2,37,
6076432,75,34,
6076612,11,2,
6076902,4,53,
6077902,10,35,
6080022,156,13,
6081362,31,18,
6082492,15,8,
6083342,65,20,
6085372,71,34,
6085932,3,121,
6086752,112,5,
6086932,2,4,
6088382,25,3,
6089182,15,5,
6092342,4,3,
6095832,19,121,
6100262,10,18,
6106522,9,30,
6114492,62,2,
6116072,11,6,
6117252,19,15,
6117622,54,15,
6118872,20,110,
6120472,18,2,
6120952,61,32,
6121522,19,26,
6127252,67,49,
6128392,66,6,
6129072,20,74,
6131142,4,11,
6133472,1,2,
6138492,17,5,
6141832,73,3,
6144362,24,120,
6145712,63,8,
6149052,7,4,
6149912,64,49,
6151792,7,3,
6153232,39,12,
6153732,12,5,
6153752,24,10,
6154322,50,7,
6156942,55,15,
6157702,19,50,
6160742,21,4,
6163232,11,1,
6164682,40,13,
6165372,218,1,
6166042,10,13,
6166932,4,17,
6173842,3,8,
6179202,8,60,
6183972,9,3,
6186692,15,103,
6190542,31,2,
6193182,35,89,
6194262,20,13,
6199012,20,5,
6202002,69,38,
6206612,111,1,
6206712,12,49,
6206882,4,248,
6207392,27,192,
6208052,3,37,
6209332,9,17,
6210762,43,2,
6210882,132,30,
6211572,10,57,
6211972,12,12,
6216912,5,62,
6217542,16,36,
6218162,31,26,
6219612,4,13,
6221832,53,45,
6223132,19,25,
6229562,92,13,
6232072,1,260,
6233862,1,5,
6236122,7,6,
6236172,14,25,
6238012,18,298,
6240732,56,21,
6243142,10,66,
6243602,11,165,
6243662,4,14,
6244092,3,1,
6245612,11,39,
6249592,39,4,
6251122,10,4,
6253282,31,15,
6253352,49,80,
6253882,10,2,
6253982,23,5,
6254402,22,26,
6258042,76,12,
6259072,1,2,
6265562,33,21,
6265782,2,5,
6267972,111,34,
6269452,3,25,
6271152,7,46,
6271212,10,2,
6273192,50,2,
6273362,4,32,
6273552,97,15,
6273762,17,7,
6277132,13,15,
6277442,8,4,
6277512,7,7,
6278162,4,19,
6280082,2,3,
6280302,57,2,
6281792,65,4,
6290252,13,1,
6291182,74,9,
6291872,20,52,
6292042,28,1,
6296472,30,21,
6297852,208,41,
6305302,3,9,
6310522,32,30,
6319122,15,35,
6320592,10,37,
6321322,52,27,
6321702,4,25,
6324592,19,2,
6329422,3,64,
6331462,50,8,
6332272,2,9,
6335572,27,8,
6339822,30,10,
6343632,1,24,
6347472,4,2,
6347792,2,11,
6347872,28,2,
6350182,1,9,
6351572,201,17,
6351922,67,62,
6352152,17,17,
6352582,1,18,
6353802,3,1,
6354792,9,28,
6356522,8,76,
6356652,16,55,
6365662,6,20,
6368102,9,5,
6368672,18,43,
6369272,24,5,
6370862,34,18,
6371402,5,22,
6374122,112,10,
6374602,198,55,
6375322,6,3,
6376212,35,2,
6376372,16,24,
6385432,38,13,
6392802,18,12,
6392872,8,8,
6393572,3,8,
6398252,14,2,
6398912,39,7,
6403332,8,144,
6408382,154,216,
6416652,58,20,
6418272,3,23,
6425402,1,2,
6425412,30,26,
6427652,21,3,
6427882,14,2,
6427892,15,9,
6430562,4,2,
6431392,29,2,
6433472,4,5,
6434462,2,5,
6442312,106,6,
6446742,33,5,
6449282,41,9,
6449392,69,14,
6450322,68,21,
6451962,2,6,
6455622,31,10,
6456482,187,3,
6459182,4,15,
6460972,7,51,
6463042,17,6,
6463842,39,6,
6470322,5,6,
6471312,7,6,
6475722,14,24,
6476742,109,7,
6477852,47,23,
6478202,154,7,
6479622,6,89,
6480252,4,1,
6480652,98,3,
6480682,90,43,
6480732,35,7,
6482222,1,20,
6486602,7,5,
6486752,8,4,
6487292,41,37,
6490602,14,54,
6502892,34,11,2939
6503412,18,53,
6508432,1,1,
6515122,19,19,
6515452,4,5,
6519522,521,124,
6521222,46,10,
6525422,7,8,
6526152,7,3,
6531492,3,60,
6531772,5,2,
6537492,38,2,
6539112,29,105,
6539592,119,4,
6540712,20,11,
6541402,8,55,
6545352,70,60,
6545732,37,271,
6545742,4,18,
6546872,7,20,
6547952,40,167,
6550132,33,70,
6556922,29,93,
6559462,16,1,
6563932,10,3,
6564962,12,7,
6566632,14,20,
6567572,29,4,
6570392,4,10,
6572452,54,51,
6572712,10,18,
6574782,10,104,
6576492,46,5,
6577642,75,18,
6581292,36,2,
6582742,6,496,
6582782,34,87,
6588842,47,2,
6595682,56,9,
6598572,24,5,
6598592,1,44,
6599492,5,58,
6601622,9,13,
6601632,5,11,
6601862,2,3,
6604002,16,15,
6604072,3,3,
6608332,493,24,
6609692,9,28,
6610412,19,6,
6610442,23,11,
6612402,35,1,
6613122,41,31,
6620522,31,246,
6626162,10,7,
6632012,71,14,
6632072,1,58,
6633692,91,34,
6635112,14,2,
6644082,10,3,
6647672,38,9,
6650602,77,4,
6650612,47,112,
6651512,42,10,
6651842,11,5,
6656062,3,1,
6657142,11,1,
6657772,2,111,
6664022,4,1,
6664382,6,28,
6666312,71,23,
6666892,32,46,
6673382,12,64,
6681912,2,1,
6686172,16,101,
6688272,135,1,
6693252,40,23,
6693562,1,1,
6698022,18,24,
6700332,38,9,
6703202,25,2,
6704322,2,1,
6705042,36,6,
6705942,14,11,
6708412,6,4,
6708952,107,23,
6724092,88,2,
6727802,11,64,
6730222,54,14,
6731422,7,15,
6736882,3,42,
6738842,10,5,
6739022,3,20,
6740572,7,33,
6740642,60,14,
6742522,81,23,
6742582,7,43,
6745232,11,6,
6745382,29,9,
6745742,27,2,
6749562,1,14,
6750912,9,331,
6751882,40,2,
6752812,27,1,
6754532,35,17,
6761682,3,97,
6765892,7,6,
6773622,32,11,
6773822,6,2,
6774032,35,26,
6778802,12,4,
6790312,61,4,
6790442,20,10,
6792882,9,10,
6793602,1,22,
6794502,112,35,
6796502,6,3,
6798592,10,35,
6799752,2,4,
6801772,7,27,
6804822,21,6,
6810832,17,3,
6813682,35,2,
6814192,16,13,
6814562,17,1,
6815302,4,31,
6819062,13,4,
6820002,26,8,
6825792,121,3,
6827332,1,17,
6830712,4,87,
6834572,57,1,
6834922,2,26,
6839652,11,41,
6840332,23,22,
6840532,9,3,
6849932,4,12,
6852682,3,68,
6854942,5,5,
6855082,1,3,
6856382,27,25,
6857962,4,2,
6858732,3,10,
6867552,42,71,
6871812,19,175,
6875402,5,10,
6877722,47,36,
6878392,5,3,
6878632,9,1,
6881742,7,8,
6889982,56,35,
6892002,1,3,
6895522,10,28,
6896262,32,14,
6898832,40,50,
6904972,9,2,
6909932,5,1,
6929302,49,6,
6931262,27,7,
6932712,48,18,
6941642,1,66,
6941842,9,10,
6941962,9,2,
6942072,1,4,
6943192,13,2,
6945012,9,9,
6946022,27,32,
6955662,29,4,
6966062,6,80,
6970282,58,44,
6972182,7,9,
6977972,3,4,
6978642,125,33,
6981492,43,47,
6982522,11,1,
6988452,8,20,
6990562,33,2,
6994542,16,4,
7001272,8,80,
7004382,2,3,
7004532,1,6,
7005942,15,10,
7008682,48,30,
7015112,22,1,
7017422,13,44,
7022572,11,23,
7023592,16,1,
7027282,34,7,
7034852,17,10,
7036232,1,6,
7040692,27,3,
7040932,167,39,
7042812,25,60,
7044992,55,10,
7047322,4,6,
7052972,34,28,
7054002,4,40,
7054612,93,39,
7058202,35,28,
7062302,25,26,
7064802,78,274,
7065032,7,1,
7065942,152,19,
7070482,18,7,
7073182,9,1,
7076492,57,5,
7078092,6,14,
7078732,36,18,
7079062,105,2,
7081402,437,13,
7082092,64,2,
7082702,5,42,
7091142,1,4,
7091152,17,29,
7092102,59,14,
7093212,2,1,
7093352,276,2,
7094112,5,1,
7095362,32,25,
7095992,14,2,
7098022,111,234,
7098702,43,34,
7099462,14,32,
7100142,2,2,
7101692,36,2,
7104532,18,8,
7111412,36,2,
7111512,26,5,
7113852,6,8,
7115872,57,20,
7116862,5,4,
7118562,28,3,
7118672,7,103,
7118702,2,17,
7120172,29,38,
7123452,114,5,
7125712,38,62,
7125992,86,180,
7130402,25,6,
7133282,9,18,
7133462,8,12,
7136542,87,139,
7136782,9,18,
7138302,82,3,
7140572,27,5,
7141572,11,16,
7142392,1,10,
7144422,18,4,
7144882,12,190,
7144922,62,15,
7147592,21,2,
7157132,85,2,
7158352,10,21,
7159422,87,7,
7161172,39,17,
7164722,2,45,
7165492,17,4,
7166182,56,28,
7169892,30,25,
7170672,5,4,
7177512,14,63,
7180132,16,60,
7183482,16,76,
7183792,2,105,
7187522,1,107,
7190742,7,18,
7194892,134,3,
7195062,50,21,
7196202,4,96,
7196312,45,5,
7206432,10,2,
7207032,2,17,
7209642,7,30,
7212132,3,4,
7212562,22,7,
7212882,18,19,
7214972,8,137,
7215512,28,153,
7215532,10,130,
7218552,10,8,
7230492,9,9,
7230842,5,175,
7233772,16,534,
7233812,1,286,
7234222,25,1,
7240652,8,14,
7249822,142,2,
7256262,36,43,
7259302,39,24,
7261602,3,33,
7262292,51,49,
7262832,1,1,
7264292,2,1,
7265482,9,10,
7272682,14,9,
7273952,9,16,
7276302,1,445,
7280402,21,46,
7280572,4,1,
7282592,4,2,
7291532,6,4,
7295172,9,6,
7296332,104,30,
7302062,1,15,
7302682,22,220,
7303922,1,41,
7304702,53,20,
7304782,13,53,
7305042,7,19,
7305532,23,5,
7305682,99,11,
7309052,5,26,
7311882,11,32,
7313042,2,5,
7313362,4,11,
7319512,17,5,
7320972,46,4,
7323602,1,11,
7325452,23,22,
7329352,3,6,
7329652,20,30,
7331992,45,5,
7332192,30,17,
7333722,8,40,
7334402,10,23,
7334662,39,193,
7335342,2,11,
7335912,3,29,
7336622,9,54,
7338882,13,57,
7339282,9,17,
7340722,1,2,
7343682,34,9,
7344012,58,6,
7344392,54,6,
7344882,1,24,
7344912,73,14,
7348632,5,4,
7350962,19,3,
7351892,4,399,
7352872,3,6,
7368332,1,10,
7369882,15,3,
7372602,22,24,
7372912,24,44,
7373292,33,58,
7376382,217,21,
7376892,8,4,
7377812,431,93,
7378422,56,1,
7378572,36,65,
7379562,28,11,
7380372,3,5,
7383122,8,44,
7384432,58,89,
7388802,46,1,
7391432,17,1,
7393462,1,40,
7395252,17,9,
7395782,24,2,
7396542,1,9,
7398912,105,1,
7400342,73,2,
7400702,1,6,
7402662,12,36,
7403642,11,4,
7405512,7,23,
7409102,6,2,
7409232,67,3,
7410032,44,62,
7410742,7,122,
7410792,77,29,
7414232,2,1,
7415132,20,19,
7416992,1,36,
7420552,19,5,
7420772,37,1,
7423512,68,38,
7424642,34,2,
7428362,8,1,
7429102,1,12,
7429892,339,95,
7430772,71,53,
7434252,11,10,
7434272,32,61,
7434902,232,6,
7436142,116,1,
7439692,4,4,
7440462,22,19,
7442232,1,3,
7444842,3,9,
7445102,6,117,
7446452,57,52,
7449842,19,8,
7450832,12,30,
7450992,10,23,
7452872,29,27,
